recordKind,chapterId,silkOrder,line,position,originalCharacter,finalCharacter,auditCategory,wasModified,modifiedFields,reason,referenceScope,requiresImageReview,possibleAlternatives,remainingUncertainty,confidence
"addition","51","14","4","1","生","生","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","51","14","4","2","而","而","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","51","14","4","3","弗","弗","conflicting-witnesses","false","","当前校补“弗”与传世参照对齐字“不”不同；仓库没有足够逐字证据裁决，不能自动择一。","silkA | receivedReference","true","不","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","51","14","4","4","有","有","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","51","14","4","5","也","也","insufficient-evidence","false","","当前字无法与传世参照可靠对齐，仓库也没有逐字甲本释文或原始图版；需要核对帛书乙本原始图版、高清摹本或权威释文。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","51","14","4","6","为","为","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","51","14","4","7","而","而","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","51","14","4","8","弗","弗","conflicting-witnesses","false","","当前校补“弗”与传世参照对齐字“不”不同；仓库没有足够逐字证据裁决，不能自动择一。","silkA | receivedReference","true","不","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","51","14","4","9","恃","恃","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","51","14","4","10","也","也","insufficient-evidence","false","","当前字无法与传世参照可靠对齐，仓库也没有逐字甲本释文或原始图版；需要核对帛书乙本原始图版、高清摹本或权威释文。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","51","14","4","11","长","长","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","51","14","4","12","而","而","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","51","14","4","15","也","也","insufficient-evidence","false","","当前字无法与传世参照可靠对齐，仓库也没有逐字甲本释文或原始图版；需要核对帛书乙本原始图版、高清摹本或权威释文。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","51","14","4","16","此","此","insufficient-evidence","false","","当前字无法与传世参照可靠对齐，仓库也没有逐字甲本释文或原始图版；需要核对帛书乙本原始图版、高清摹本或权威释文。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","52","15","5","6","事","事","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
"addition","52","15","5","7","终","终","received-text-contamination","false","","当前校补与传世参照对齐，但仓库没有可逐字验证的甲本释文或乙本图版证据，无法证明它不是由传世本回填；保留原字并进入图版复核队列。","silkA | receivedReference","true","","需要核对帛书乙本原始图版、高清摹本或权威释文。","review-required"
